12.5504 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
151.1475 	EXP 	fixation_2: autoDraw = False
151.1475 	EXP 	text_2: autoDraw = False
151.1475 	EXP 	clock_2: image = 'images/23.png'
151.1475 	EXP 	clock_2: autoDraw = True
151.1475 	EXP 	fixation_2: autoDraw = True
151.1475 	EXP 	text_2: autoDraw = True
152.1486 	EXP 	clock_2: autoDraw = False
153.0936 	EXP 	New trial (rep=0, index=17): {'picture': 'images/25.png', 'corrAns': 'space'}
153.1515 	EXP 	clock_2: autoDraw = False
153.1515 	EXP 	fixation_2: autoDraw = False
153.1515 	EXP 	text_2: autoDraw = False
153.1515 	EXP 	clock_2: image = 'images/25.png'
153.1515 	EXP 	clock_2: autoDraw = True
153.1515 	EXP 	fixation_2: autoDraw = True
153.1515 	EXP 	text_2: autoDraw = True
154.0882 	DATA 	Keypress: lctrl
154.1553 	EXP 	clock_2: autoDraw = False
154.1578 	DATA 	Keypress: lwindows
155.0926 	EXP 	New trial (rep=0, index=18): {'picture': 'images/26.png', 'corrAns': None}
155.1500 	EXP 	clock_2: autoDraw = False
155.1500 	EXP 	fixation_2: autoDraw = False
155.1500 	EXP 	text_2: autoDraw = False
155.1500 	EXP 	clock_2: image = 'images/26.png'
155.1500 	EXP 	clock_2: autoDraw = True
155.1500 	EXP 	fixation_2: autoDraw = True
155.1500 	EXP 	text_2: autoDraw = True
156.1554 	EXP 	clock_2: autoDraw = False
157.0932 	EXP 	New trial (rep=0, index=19): {'picture': 'images/27.png', 'corrAns': None}
157.1590 	EXP 	clock_2: autoDraw = False
157.1590 	EXP 	fixation_2: autoDraw = False
157.1590 	EXP 	text_2: autoDraw = False
157.1590 	EXP 	clock_2: image = 'images/27.png'
157.1590 	EXP 	clock_2: autoDraw = True
157.1590 	EXP 	fixation_2: autoDraw = True
157.1590 	EXP 	text_2: autoDraw = True
158.1618 	EXP 	clock_2: autoDraw = False
159.0926 	EXP 	New trial (rep=0, index=20): {'picture': 'images/29.png', 'corrAns': 'space'}
159.1526 	EXP 	clock_2: autoDraw = False
159.1526 	EXP 	fixation_2: autoDraw = False
159.1526 	EXP 	text_2: autoDraw = False
159.1526 	EXP 	clock_2: image = 'images/29.png'
159.1526 	EXP 	clock_2: autoDraw = True
159.1526 	EXP 	fixation_2: autoDraw = True
159.1526 	EXP 	text_2: autoDraw = True
160.1547 	EXP 	clock_2: autoDraw = False
161.0927 	EXP 	New trial (rep=0, index=21): {'picture': 'images/30.png', 'corrAns': None}
161.1471 	EXP 	clock_2: autoDraw = False
161.1471 	EXP 	fixation_2: autoDraw = False
161.1471 	EXP 	text_2: autoDraw = False
161.1471 	EXP 	clock_2: image = 'images/30.png'
161.1471 	EXP 	clock_2: autoDraw = True
161.1471 	EXP 	fixation_2: autoDraw = True
161.1471 	EXP 	text_2: autoDraw = True
162.1477 	EXP 	clock_2: autoDraw = False
163.0929 	EXP 	New trial (rep=0, index=22): {'picture': 'images/32.png', 'corrAns': 'space'}
163.1626 	EXP 	clock_2: autoDraw = False
163.1626 	EXP 	fixation_2: autoDraw = False
163.1626 	EXP 	text_2: autoDraw = False
163.1626 	EXP 	clock_2: image = 'images/32.png'
163.1626 	EXP 	clock_2: autoDraw = True
163.1626 	EXP 	fixation_2: autoDraw = True
163.1626 	EXP 	text_2: autoDraw = True
164.1621 	EXP 	clock_2: autoDraw = False
165.0972 	EXP 	New trial (rep=0, index=23): {'picture': 'images/33.png', 'corrAns': None}
165.1772 	EXP 	clock_2: autoDraw = False
165.1772 	EXP 	fixation_2: autoDraw = False
165.1772 	EXP 	text_2: autoDraw = False
165.1772 	EXP 	clock_2: image = 'images/33.png'
165.1772 	EXP 	clock_2: autoDraw = True
165.1772 	EXP 	fixation_2: autoDraw = True
165.1772 	EXP 	text_2: autoDraw = True
166.1822 	EXP 	clock_2: autoDraw = False
167.0924 	EXP 	New trial (rep=0, index=24): {'picture': 'images/34.png', 'corrAns': None}
167.1458 	EXP 	clock_2: autoDraw = False
167.1458 	EXP 	fixation_2: autoDraw = False
167.1458 	EXP 	text_2: autoDraw = False
167.1458 	EXP 	clock_2: image = 'images/34.png'
167.1458 	EXP 	clock_2: autoDraw = True
167.1458 	EXP 	fixation_2: autoDraw = True
167.1458 	EXP 	text_2: autoDraw = True
168.1478 	EXP 	clock_2: autoDraw = False
169.0923 	EXP 	New trial (rep=0, index=25): {'picture': 'images/36.png', 'corrAns': 'space'}
169.1524 	EXP 	clock_2: autoDraw = False
169.1524 	EXP 	fixation_2: autoDraw = False
169.1524 	EXP 	text_2: autoDraw = False
169.1524 	EXP 	clock_2: image = 'images/36.png'
169.1524 	EXP 	clock_2: autoDraw = True
169.1524 	EXP 	fixation_2: autoDraw = True
169.1524 	EXP 	text_2: autoDraw = True
170.1546 	EXP 	clock_2: autoDraw = False
171.0922 	EXP 	New trial (rep=0, index=26): {'picture': 'images/37.png', 'corrAns': None}
171.1459 	EXP 	clock_2: autoDraw = False
171.1459 	EXP 	fixation_2: autoDraw = False
171.1459 	EXP 	text_2: autoDraw = False
171.1459 	EXP 	clock_2: image = 'images/37.png'
171.1459 	EXP 	clock_2: autoDraw = True
171.1459 	EXP 	fixation_2: autoDraw = True
171.1459 	EXP 	text_2: autoDraw = True
172.1613 	EXP 	clock_2: autoDraw = False
173.0922 	EXP 	New trial (rep=0, index=27): {'picture': 'images/38.png', 'corrAns': None}
173.1471 	EXP 	clock_2: autoDraw = False
173.1471 	EXP 	fixation_2: autoDraw = False
173.1471 	EXP 	text_2: autoDraw = False
173.1471 	EXP 	clock_2: image = 'images/38.png'
173.1471 	EXP 	clock_2: autoDraw = True
173.1471 	EXP 	fixation_2: autoDraw = True
173.1471 	EXP 	text_2: autoDraw = True
174.1474 	EXP 	clock_2: autoDraw = False
175.0886 	EXP 	New trial (rep=0, index=28): {'picture': 'images/40.png', 'corrAns': 'space'}
175.1454 	EXP 	clock_2: autoDraw = False
175.1454 	EXP 	fixation_2: autoDraw = False
175.1454 	EXP 	text_2: autoDraw = False
175.1454 	EXP 	clock_2: image = 'images/40.png'
175.1454 	EXP 	clock_2: autoDraw = True
175.1454 	EXP 	fixation_2: autoDraw = True
175.1454 	EXP 	text_2: autoDraw = True
176.1472 	EXP 	clock_2: autoDraw = False
177.0961 	EXP 	New trial (rep=0, index=29): {'picture': 'images/41.png', 'corrAns': None}
177.1631 	EXP 	clock_2: autoDraw = False
177.1631 	EXP 	fixation_2: autoDraw = False
177.1631 	EXP 	text_2: autoDraw = False
177.1631 	EXP 	clock_2: image = 'images/41.png'
177.1631 	EXP 	clock_2: autoDraw = True
177.1631 	EXP 	fixation_2: autoDraw = True
177.1631 	EXP 	text_2: autoDraw = True
178.1682 	EXP 	clock_2: autoDraw = False
179.0920 	EXP 	New trial (rep=0, index=30): {'picture': 'images/42.png', 'corrAns': None}
179.1469 	EXP 	clock_2: autoDraw = False
179.1469 	EXP 	fixation_2: autoDraw = False
179.1469 	EXP 	text_2: autoDraw = False
179.1469 	EXP 	clock_2: image = 'images/42.png'
179.1469 	EXP 	clock_2: autoDraw = True
179.1469 	EXP 	fixation_2: autoDraw = True
179.1469 	EXP 	text_2: autoDraw = True
180.1473 	EXP 	clock_2: autoDraw = False
181.0924 	EXP 	New trial (rep=0, index=31): {'picture': 'images/44.png', 'corrAns': 'space'}
181.1615 	EXP 	clock_2: autoDraw = False
181.1615 	EXP 	fixation_2: autoDraw = False
181.1615 	EXP 	text_2: autoDraw = False
181.1615 	EXP 	clock_2: image = 'images/44.png'
181.1615 	EXP 	clock_2: autoDraw = True
181.1615 	EXP 	fixation_2: autoDraw = True
181.1615 	EXP 	text_2: autoDraw = True
182.1681 	EXP 	clock_2: autoDraw = False
183.0925 	EXP 	New trial (rep=0, index=32): {'picture': 'images/45.png', 'corrAns': None}
183.1670 	EXP 	clock_2: autoDraw = False
183.1670 	EXP 	fixation_2: autoDraw = False
183.1670 	EXP 	text_2: autoDraw = False
183.1670 	EXP 	clock_2: image = 'images/45.png'
183.1670 	EXP 	clock_2: autoDraw = True
183.1670 	EXP 	fixation_2: autoDraw = True
183.1670 	EXP 	text_2: autoDraw = True
184.1795 	EXP 	clock_2: autoDraw = False
185.0919 	EXP 	New trial (rep=0, index=33): {'picture': 'images/46.png', 'corrAns': None}
185.1515 	EXP 	clock_2: autoDraw = False
185.1515 	EXP 	fixation_2: autoDraw = False
185.1515 	EXP 	text_2: autoDraw = False
185.1515 	EXP 	clock_2: image = 'images/46.png'
185.1515 	EXP 	clock_2: autoDraw = True
185.1515 	EXP 	fixation_2: autoDraw = True
185.1515 	EXP 	text_2: autoDraw = True
186.1552 	EXP 	clock_2: autoDraw = False
187.0918 	EXP 	New trial (rep=0, index=34): {'picture': 'images/48.png', 'corrAns': 'space'}
187.1512 	EXP 	clock_2: autoDraw = False
187.1512 	EXP 	fixation_2: autoDraw = False
187.1512 	EXP 	text_2: autoDraw = False
187.1512 	EXP 	clock_2: image = 'images/48.png'
187.1512 	EXP 	clock_2: autoDraw = True
187.1512 	EXP 	fixation_2: autoDraw = True
187.1512 	EXP 	text_2: autoDraw = True
188.1540 	EXP 	clock_2: autoDraw = False
189.1026 	EXP 	New trial (rep=0, index=35): {'picture': 'images/49.png', 'corrAns': None}
189.1755 	EXP 	clock_2: autoDraw = False
189.1755 	EXP 	fixation_2: autoDraw = False
189.1755 	EXP 	text_2: autoDraw = False
189.1755 	EXP 	clock_2: image = 'images/49.png'
189.1755 	EXP 	clock_2: autoDraw = True
189.1755 	EXP 	fixation_2: autoDraw = True
189.1755 	EXP 	text_2: autoDraw = True
190.1750 	EXP 	clock_2: autoDraw = False
191.0917 	EXP 	New trial (rep=0, index=36): {'picture': 'images/50.png', 'corrAns': None}
191.1454 	EXP 	clock_2: autoDraw = False
191.1454 	EXP 	fixation_2: autoDraw = False
191.1454 	EXP 	text_2: autoDraw = False
191.1454 	EXP 	clock_2: image = 'images/50.png'
191.1454 	EXP 	clock_2: autoDraw = True
191.1454 	EXP 	fixation_2: autoDraw = True
191.1454 	EXP 	text_2: autoDraw = True
192.1468 	EXP 	clock_2: autoDraw = False
193.0917 	EXP 	New trial (rep=0, index=37): {'picture': 'images/51.png', 'corrAns': None}
193.1507 	EXP 	clock_2: autoDraw = False
193.1507 	EXP 	fixation_2: autoDraw = False
193.1507 	EXP 	text_2: autoDraw = False
193.1507 	EXP 	clock_2: image = 'images/51.png'
193.1507 	EXP 	clock_2: autoDraw = True
193.1507 	EXP 	fixation_2: autoDraw = True
193.1507 	EXP 	text_2: autoDraw = True
194.1542 	EXP 	clock_2: autoDraw = False
195.0918 	EXP 	New trial (rep=0, index=38): {'picture': 'images/52.png', 'corrAns': None}
195.1459 	EXP 	clock_2: autoDraw = False
195.1459 	EXP 	fixation_2: autoDraw = False
195.1459 	EXP 	text_2: autoDraw = False
195.1459 	EXP 	clock_2: image = 'images/52.png'
195.1459 	EXP 	clock_2: autoDraw = True
195.1459 	EXP 	fixation_2: autoDraw = True
195.1459 	EXP 	text_2: autoDraw = True
196.1471 	EXP 	clock_2: autoDraw = False
197.0921 	EXP 	New trial (rep=0, index=39): {'picture': 'images/54.png', 'corrAns': 'space'}
197.1482 	EXP 	clock_2: autoDraw = False
197.1482 	EXP 	fixation_2: autoDraw = False
197.1482 	EXP 	text_2: autoDraw = False
197.1482 	EXP 	clock_2: image = 'images/54.png'
197.1482 	EXP 	clock_2: autoDraw = True
197.1482 	EXP 	fixation_2: autoDraw = True
197.1482 	EXP 	text_2: autoDraw = True
198.1538 	EXP 	clock_2: autoDraw = False
199.1023 	EXP 	New trial (rep=0, index=40): {'picture': 'images/55.png', 'corrAns': None}
199.1612 	EXP 	clock_2: autoDraw = False
199.1612 	EXP 	fixation_2: autoDraw = False
199.1612 	EXP 	text_2: autoDraw = False
199.1612 	EXP 	clock_2: image = 'images/55.png'
199.1612 	EXP 	clock_2: autoDraw = True
199.1612 	EXP 	fixation_2: autoDraw = True
199.1612 	EXP 	text_2: autoDraw = True
200.1610 	EXP 	clock_2: autoDraw = False
201.0920 	EXP 	New trial (rep=0, index=41): {'picture': 'images/57.png', 'corrAns': 'space'}
201.1459 	EXP 	clock_2: autoDraw = False
201.1459 	EXP 	fixation_2: autoDraw = False
201.1459 	EXP 	text_2: autoDraw = False
201.1459 	EXP 	clock_2: image = 'images/57.png'
201.1459 	EXP 	clock_2: autoDraw = True
201.1459 	EXP 	fixation_2: autoDraw = True
201.1459 	EXP 	text_2: autoDraw = True
202.1468 	EXP 	clock_2: autoDraw = False
203.0918 	EXP 	New trial (rep=0, index=42): {'picture': 'images/58.png', 'corrAns': None}
203.1475 	EXP 	clock_2: autoDraw = False
203.1475 	EXP 	fixation_2: autoDraw = False
203.1475 	EXP 	text_2: autoDraw = False
203.1475 	EXP 	clock_2: image = 'images/58.png'
203.1475 	EXP 	clock_2: autoDraw = True
203.1475 	EXP 	fixation_2: autoDraw = True
203.1475 	EXP 	text_2: autoDraw = True
204.1470 	EXP 	clock_2: autoDraw = False
205.1032 	EXP 	New trial (rep=0, index=43): {'picture': 'images/59.png', 'corrAns': None}
205.1714 	EXP 	clock_2: autoDraw = False
205.1714 	EXP 	fixation_2: autoDraw = False
205.1714 	EXP 	text_2: autoDraw = False
205.1714 	EXP 	clock_2: image = 'images/59.png'
205.1714 	EXP 	clock_2: autoDraw = True
205.1714 	EXP 	fixation_2: autoDraw = True
205.1714 	EXP 	text_2: autoDraw = True
206.1746 	EXP 	clock_2: autoDraw = False
207.0914 	EXP 	New trial (rep=0, index=44): {'picture': 'images/60.png', 'corrAns': None}
207.1521 	EXP 	clock_2: autoDraw = False
207.1521 	EXP 	fixation_2: autoDraw = False
207.1521 	EXP 	text_2: autoDraw = False
207.1521 	EXP 	clock_2: image = 'images/60.png'
207.1521 	EXP 	clock_2: autoDraw = True
207.1521 	EXP 	fixation_2: autoDraw = True
207.1521 	EXP 	text_2: autoDraw = True
208.1633 	EXP 	clock_2: autoDraw = False
209.0979 	EXP 	clock_2: autoDraw = False
209.0979 	EXP 	fixation_2: autoDraw = False
209.0979 	EXP 	text_2: autoDraw = False
209.0979 	EXP 	duration: autoDraw = True
209.0979 	EXP 	text_4: autoDraw = True
242.8670 	EXP 	duration: autoDraw = False
242.8670 	EXP 	text_4: autoDraw = False
242.8670 	EXP 	skips: autoDraw = True
242.8670 	EXP 	text_5: autoDraw = True
246.4143 	DATA 	Keypress: 9
246.5317 	DATA 	Keypress: 9
247.4683 	DATA 	Keypress: right
247.4710 	EXP 	skips: autoDraw = False
247.4710 	EXP 	text_5: autoDraw = False
247.4710 	EXP 	slider: markerPos = None
247.4710 	EXP 	slider: markerPos = None
247.4710 	EXP 	slider: autoDraw = True
247.4710 	EXP 	text_3: autoDraw = True
249.0737 	DATA 	Mouse: Left button down, pos=(1057,228)
249.0855 	EXP 	slider: markerPos = 6.308333333333334
249.0935 	EXP 	slider: markerPos = 6.308333333333334
249.1041 	EXP 	slider: markerPos = 6.308333333333334
249.1111 	EXP 	slider: markerPos = 6.308333333333334
249.1183 	EXP 	slider: markerPos = 6.308333333333334
249.1255 	EXP 	slider: markerPos = 6.308333333333334
249.1328 	EXP 	slider: markerPos = 6.308333333333334
249.1398 	EXP 	slider: markerPos = 6.308333333333334
249.1468 	EXP 	slider: markerPos = 6.308333333333334
249.1536 	EXP 	slider: markerPos = 6.308333333333334
249.1605 	EXP 	slider: markerPos = 6.308333333333334
249.1679 	EXP 	slider: markerPos = 6.308333333333334
249.1748 	EXP 	slider: markerPos = 6.308333333333334
249.1816 	EXP 	slider: markerPos = 6.308333333333334
249.1884 	EXP 	slider: markerPos = 6.308333333333334
249.1953 	EXP 	slider: markerPos = 6.308333333333334
249.2025 	EXP 	slider: markerPos = 6.308333333333334
249.2091 	EXP 	slider: markerPos = 6.308333333333334
249.2161 	EXP 	slider: markerPos = 6.308333333333334
249.2233 	EXP 	slider: markerPos = 6.308333333333334
249.2303 	EXP 	slider: markerPos = 6.308333333333334
249.2373 	EXP 	slider: markerPos = 6.308333333333334
249.2444 	EXP 	slider: markerPos = 6.308333333333334
249.2515 	EXP 	slider: markerPos = 6.308333333333334
249.2585 	EXP 	slider: markerPos = 6.308333333333334
249.2656 	EXP 	slider: markerPos = 6.308333333333334
249.2726 	EXP 	slider: markerPos = 6.308333333333334
249.2801 	EXP 	slider: markerPos = 6.308333333333334
249.2871 	EXP 	slider: markerPos = 6.308333333333334
249.2941 	EXP 	slider: markerPos = 6.308333333333334
249.3013 	EXP 	slider: markerPos = 6.308333333333334
249.3084 	EXP 	slider: markerPos = 6.308333333333334
249.3156 	EXP 	slider: markerPos = 6.308333333333334
249.3263 	EXP 	slider: markerPos = 6.308333333333334
249.3333 	EXP 	slider: markerPos = 6.308333333333334
249.3403 	EXP 	slider: markerPos = 6.308333333333334
249.3477 	EXP 	slider: markerPos = 6.308333333333334
249.3549 	EXP 	slider: markerPos = 6.308333333333334
249.3624 	EXP 	slider: markerPos = 6.308333333333334
249.3693 	EXP 	slider: markerPos = 6.308333333333334
249.3767 	EXP 	slider: markerPos = 6.308333333333334
249.3838 	EXP 	slider: markerPos = 6.308333333333334
249.3910 	EXP 	slider: markerPos = 6.308333333333334
249.3980 	EXP 	slider: markerPos = 6.308333333333334
249.4051 	EXP 	slider: markerPos = 6.308333333333334
249.4123 	EXP 	slider: markerPos = 6.308333333333334
249.4194 	EXP 	slider: markerPos = 6.308333333333334
249.4267 	EXP 	slider: markerPos = 6.308333333333334
249.4373 	EXP 	slider: markerPos = 6.308333333333334
249.4444 	EXP 	slider: markerPos = 6.308333333333334
249.4514 	EXP 	slider: markerPos = 6.308333333333334
249.4587 	EXP 	slider: markerPos = 6.308333333333334
249.4662 	EXP 	slider: markerPos = 6.308333333333334
249.4736 	EXP 	slider: markerPos = 6.308333333333334
249.4805 	EXP 	slider: markerPos = 6.308333333333334
249.4878 	EXP 	slider: markerPos = 6.308333333333334
249.4948 	EXP 	slider: markerPos = 6.308333333333334
249.5021 	EXP 	slider: markerPos = 6.308333333333334
249.5093 	EXP 	slider: markerPos = 6.308333333333334
249.5165 	EXP 	slider: markerPos = 6.308333333333334
249.5238 	EXP 	slider: markerPos = 6.308333333333334
249.5310 	EXP 	slider: markerPos = 6.308333333333334
249.5416 	EXP 	slider: markerPos = 6.308333333333334
249.5486 	EXP 	slider: markerPos = 6.308333333333334
249.5559 	EXP 	slider: markerPos = 6.308333333333334
249.5633 	EXP 	slider: markerPos = 6.308333333333334
249.5709 	EXP 	slider: markerPos = 6.308333333333334
249.5788 	EXP 	slider: markerPos = 6.308333333333334
249.5903 	EXP 	slider: markerPos = 6.308333333333334
249.5978 	EXP 	slider: markerPos = 6.308333333333334
249.6055 	EXP 	slider: markerPos = 6.308333333333334
249.6132 	EXP 	slider: markerPos = 6.308333333333334
249.6251 	EXP 	slider: markerPos = 6.308333333333334
249.6325 	EXP 	slider: markerPos = 6.308333333333334
249.6403 	EXP 	slider: markerPos = 6.308333333333334
249.6481 	EXP 	slider: markerPos = 6.308333333333334
249.6597 	EXP 	slider: markerPos = 6.308333333333334
249.6671 	EXP 	slider: markerPos = 6.308333333333334
249.6750 	EXP 	slider: markerPos = 6.308333333333334
249.6828 	EXP 	slider: markerPos = 6.308333333333334
249.6943 	EXP 	slider: markerPos = 6.308333333333334
249.7015 	EXP 	slider: markerPos = 6.308333333333334
249.7092 	EXP 	slider: markerPos = 6.308333333333334
249.7167 	EXP 	slider: markerPos = 6.308333333333334
249.7246 	EXP 	slider: markerPos = 6.308333333333334
249.7361 	EXP 	slider: markerPos = 6.308333333333334
249.7436 	EXP 	slider: markerPos = 6.308333333333334
249.7511 	EXP 	slider: markerPos = 6.308333333333334
249.7586 	EXP 	slider: markerPos = 6.308333333333334
249.7664 	EXP 	slider: markerPos = 6.308333333333334
249.7776 	EXP 	slider: markerPos = 6.308333333333334
249.7848 	EXP 	slider: markerPos = 6.308333333333334
249.7925 	EXP 	slider: markerPos = 6.308333333333334
249.7999 	EXP 	slider: markerPos = 6.308333333333334
249.8077 	EXP 	slider: markerPos = 6.308333333333334
249.8196 	EXP 	slider: markerPos = 6.308333333333334
249.8273 	EXP 	slider: markerPos = 6.308333333333334
249.8350 	EXP 	slider: markerPos = 6.308333333333334
249.8430 	EXP 	slider: markerPos = 6.308333333333334
249.8542 	EXP 	slider: markerPos = 6.308333333333334
249.8613 	EXP 	slider: markerPos = 6.308333333333334
249.8689 	EXP 	slider: markerPos = 6.308333333333334
249.8766 	EXP 	slider: markerPos = 6.308333333333334
249.8844 	EXP 	slider: markerPos = 6.308333333333334
249.8957 	EXP 	slider: markerPos = 6.308333333333334
249.9029 	EXP 	slider: markerPos = 6.308333333333334
249.9106 	EXP 	slider: markerPos = 6.308333333333334
249.9181 	EXP 	slider: markerPos = 6.308333333333334
249.9260 	EXP 	slider: markerPos = 6.308333333333334
249.9374 	EXP 	slider: markerPos = 6.308333333333334
249.9448 	EXP 	slider: markerPos = 6.308333333333334
249.9526 	EXP 	slider: markerPos = 6.308333333333334
249.9604 	EXP 	slider: markerPos = 6.308333333333334
249.9722 	EXP 	slider: markerPos = 6.308333333333334
249.9794 	EXP 	slider: markerPos = 6.308333333333334
249.9868 	EXP 	slider: markerPos = 6.308333333333334
249.9945 	EXP 	slider: markerPos = 6.308333333333334
250.0020 	EXP 	slider: markerPos = 6.308333333333334
250.0138 	EXP 	slider: markerPos = 6.308333333333334
250.0212 	EXP 	slider: markerPos = 6.308333333333334
250.0287 	EXP 	slider: markerPos = 6.308333333333334
250.0361 	EXP 	slider: markerPos = 6.308333333333334
250.0438 	EXP 	slider: markerPos = 6.308333333333334
250.0554 	EXP 	slider: markerPos = 6.308333333333334
250.0625 	EXP 	slider: markerPos = 6.308333333333334
250.0701 	EXP 	slider: markerPos = 6.308333333333334
250.0778 	EXP 	slider: markerPos = 6.308333333333334
250.0858 	EXP 	slider: markerPos = 6.308333333333334
250.0971 	EXP 	slider: markerPos = 6.308333333333334
250.1047 	EXP 	slider: markerPos = 6.308333333333334
250.1123 	EXP 	slider: markerPos = 6.308333333333334
250.1199 	EXP 	slider: markerPos = 6.308333333333334
250.1276 	EXP 	slider: markerPos = 6.308333333333334
250.1388 	EXP 	slider: markerPos = 6.308333333333334
250.1463 	EXP 	slider: markerPos = 6.308333333333334
250.1537 	EXP 	slider: markerPos = 6.308333333333334
250.1612 	EXP 	slider: markerPos = 6.308333333333334
250.1688 	EXP 	slider: markerPos = 6.308333333333334
250.1805 	EXP 	slider: markerPos = 6.308333333333334
250.1874 	EXP 	slider: markerPos = 6.308333333333334
250.1946 	EXP 	slider: markerPos = 6.308333333333334
250.2018 	EXP 	slider: markerPos = 6.308333333333334
250.2093 	EXP 	slider: markerPos = 6.308333333333334
250.2166 	EXP 	slider: markerPos = 6.308333333333334
250.2238 	EXP 	slider: markerPos = 6.308333333333334
250.2310 	EXP 	slider: markerPos = 6.308333333333334
250.2383 	EXP 	slider: markerPos = 6.308333333333334
250.2454 	EXP 	slider: markerPos = 6.308333333333334
250.2526 	EXP 	slider: markerPos = 6.308333333333334
250.2600 	EXP 	slider: markerPos = 6.308333333333334
250.2671 	EXP 	slider: markerPos = 6.308333333333334
250.2777 	EXP 	slider: markerPos = 6.308333333333334
250.2846 	EXP 	slider: markerPos = 6.308333333333334
250.2919 	EXP 	slider: markerPos = 6.308333333333334
250.2992 	EXP 	slider: markerPos = 6.308333333333334
250.3068 	EXP 	slider: markerPos = 6.308333333333334
250.3138 	EXP 	slider: markerPos = 6.308333333333334
250.3212 	EXP 	slider: markerPos = 6.308333333333334
250.3285 	EXP 	slider: markerPos = 6.308333333333334
250.3357 	EXP 	slider: markerPos = 6.308333333333334
250.3427 	EXP 	slider: markerPos = 6.308333333333334
250.3500 	EXP 	slider: markerPos = 6.308333333333334
250.3572 	EXP 	slider: markerPos = 6.308333333333334
250.3644 	EXP 	slider: markerPos = 6.308333333333334
250.3749 	EXP 	slider: markerPos = 6.308333333333334
250.3818 	EXP 	slider: markerPos = 6.308333333333334
250.3890 	EXP 	slider: markerPos = 6.308333333333334
250.3963 	EXP 	slider: markerPos = 6.308333333333334
250.4039 	EXP 	slider: markerPos = 6.308333333333334
250.4111 	EXP 	slider: markerPos = 6.308333333333334
250.4182 	EXP 	slider: markerPos = 6.308333333333334
250.4255 	EXP 	slider: markerPos = 6.308333333333334
250.4324 	EXP 	slider: markerPos = 6.308333333333334
250.4395 	EXP 	slider: markerPos = 6.308333333333334
250.4465 	EXP 	slider: markerPos = 6.308333333333334
250.4537 	EXP 	slider: markerPos = 6.308333333333334
250.4609 	EXP 	slider: markerPos = 6.308333333333334
250.4679 	EXP 	slider: markerPos = 6.308333333333334
250.4752 	EXP 	slider: markerPos = 6.308333333333334
250.4824 	EXP 	slider: markerPos = 6.308333333333334
250.4929 	EXP 	slider: markerPos = 6.308333333333334
250.4999 	EXP 	slider: markerPos = 6.308333333333334
250.5073 	EXP 	slider: markerPos = 6.308333333333334
250.5148 	EXP 	slider: markerPos = 6.308333333333334
250.5221 	EXP 	slider: markerPos = 6.308333333333334
250.5292 	EXP 	slider: markerPos = 6.308333333333334
250.5364 	EXP 	slider: markerPos = 6.308333333333334
250.5437 	EXP 	slider: markerPos = 6.308333333333334
250.5509 	EXP 	slider: markerPos = 6.308333333333334
250.5581 	EXP 	slider: markerPos = 6.308333333333334
250.5653 	EXP 	slider: markerPos = 6.308333333333334
250.5727 	EXP 	slider: markerPos = 6.308333333333334
250.5832 	EXP 	slider: markerPos = 6.308333333333334
250.5908 	EXP 	slider: markerPos = 6.308333333333334
250.5982 	EXP 	slider: markerPos = 6.308333333333334
250.6055 	EXP 	slider: markerPos = 6.308333333333334
250.6126 	EXP 	slider: markerPos = 6.308333333333334
250.6198 	EXP 	slider: markerPos = 6.308333333333334
250.6270 	EXP 	slider: markerPos = 6.308333333333334
250.6343 	EXP 	slider: markerPos = 6.308333333333334
250.6416 	EXP 	slider: markerPos = 6.308333333333334
250.6489 	EXP 	slider: markerPos = 6.308333333333334
250.6595 	EXP 	slider: markerPos = 6.308333333333334
250.6666 	EXP 	slider: markerPos = 6.308333333333334
250.6737 	EXP 	slider: markerPos = 6.308333333333334
250.6812 	EXP 	slider: markerPos = 6.308333333333334
250.6888 	EXP 	slider: markerPos = 6.308333333333334
250.6961 	EXP 	slider: markerPos = 6.308333333333334
250.7033 	EXP 	slider: markerPos = 6.308333333333334
250.7105 	EXP 	slider: markerPos = 6.308333333333334
250.7177 	EXP 	slider: markerPos = 6.308333333333334
250.7248 	EXP 	slider: markerPos = 6.308333333333334
250.7320 	EXP 	slider: markerPos = 6.308333333333334
250.7392 	EXP 	slider: markerPos = 6.308333333333334
250.7497 	EXP 	slider: markerPos = 6.308333333333334
250.7568 	EXP 	slider: markerPos = 6.308333333333334
250.7639 	EXP 	slider: markerPos = 6.308333333333334
250.7712 	EXP 	slider: markerPos = 6.308333333333334
250.7787 	EXP 	slider: markerPos = 6.308333333333334
250.7860 	EXP 	slider: markerPos = 6.308333333333334
250.7932 	EXP 	slider: markerPos = 6.308333333333334
250.8003 	EXP 	slider: markerPos = 6.308333333333334
250.8075 	EXP 	slider: markerPos = 6.308333333333334
250.8145 	EXP 	slider: markerPos = 6.308333333333334
250.8216 	EXP 	slider: markerPos = 6.308333333333334
250.8286 	EXP 	slider: markerPos = 6.308333333333334
250.8357 	EXP 	slider: markerPos = 6.308333333333334
250.8428 	EXP 	slider: markerPos = 6.308333333333334
250.8497 	EXP 	slider: markerPos = 6.308333333333334
250.8569 	EXP 	slider: markerPos = 6.308333333333334
250.8640 	EXP 	slider: markerPos = 6.308333333333334
250.8713 	EXP 	slider: markerPos = 6.308333333333334
